,DH_1,DH_2,DH_3,DH_4,DH_5,DH_6,DH_7,DH_8,DH_9,DH_10,DH_11,DH_12,DH_13,DH_14,DH_15,DH_16,DH_17,DH_18,DH_19,DH_20,DH_21,DH_22,DH_23,DH_24,DH_25,DH_26,DH_27,DH_28,DH_29,DH_30,DH_31,DH_32,DH_33,DH_34,DH_35,DH_36,DH_37,DH_38,DH_39,DH_40,DH_41,DH_42,DH_43,DH_44,DH_45,DH_46,DH_47,DH_48,DH_49,DH_50,DH_51,DH_52,DH_53,DH_54,DH_55,DH_56,DH_57,DH_58,DH_59,DH_60,DH_61,DH_62,DH_63,DH_64,DH_65,DH_66,DH_67,DH_68,DH_69,DH_70,DH_71,DH_72,DH_73,DH_74,DH_75,DH_76,DH_77,DH_78,DH_79,DH_80,DH_81,DH_82,DH_83,DH_84,DH_85,DH_86,DH_87,DH_88,DH_89,DH_90,DH_91,DH_92,DH_93,DH_94,DH_95,DH_96,DH_97,DH_98,DH_99,DH_100
DH_26,-0.0188471234241162,-0.0483487607947631,-0.0844644241259654,-0.0733874107144075,-0.0550811925448347,-0.107657917158974,-0.0753301005750926,0.00471942374701684,0.0320954494924022,-0.13570832459657,-0.0761976506867428,-0.0117704799718292,-0.00652684922263353,-0.0147666777546262,-0.115279151341891,-0.00291091857355357,-0.0139594690549421,-0.0220577419475444,0.286268277413192,-0.00385095428070842,-0.0740397810739533,-0.106389988496236,-0.0939983672164567,-0.0569335600404439,-0.0246072614795046,0.910055644458796,-0.0984055673243218,-0.0666656051249315,-0.105260958932738,-0.15017736027319,-0.00555265799927249,-0.11950722474254,-0.0453328287137142,-0.0169401071025772,0.0363246614102597,-0.0308562029223826,-0.104145591575722,-0.0563138271741621,-0.0481400326401665,-0.109710284177259,-0.0721259336491716,-0.0833980130088464,-0.186619019031295,-0.0796602610186287,-0.135252538208081,-0.0703156912902181,-0.153941677664901,0.0113429373509631,-0.13213679611856,-0.0111340488531786,-0.0481506588007651,-0.0730386449433625,-0.106659437568533,-0.108032489320041,-0.0874101476459243,0.548885487457485,-0.0301522197827901,-0.0670955851234008,-0.092800267609072,-0.087016220692339,-0.0708215724358146,-0.0530906849614559,-0.142591799629425,0.00725186552087429,0.0255895826664997,-0.125210816443321,-0.0615453137398158,0.0158541220303928,-0.0811369178359658,0.018554305339398,-0.146158394532872,-0.132358806973903,-0.0345962319470141,0.0149934030219845,-0.101340664683683,-0.0586940871480288,-0.0756982211386563,-0.0553514006286021,-0.11686282877667,-0.143568267887199,-0.0913907833069446,-0.139667328430659,0.373869206862861,0.0397808201446393,-0.0900773139559294,-0.137391812039826,0.11857455998755,0.0563568716654692,-0.15956519365546,-0.151097661682092,-0.0744340875332725,-0.104554319252996,0.0785154525574211,-0.145742835752357,-0.123030935497863,-0.133287457508988,-0.0935277801042724,-0.167534434597948,-0.0530808178123321,0.0452161012903253
DH_27,0.0741329203223679,0.0179979499309633,0.0826957082353821,-0.14699975874876,0.154442026567652,0.0848843178127578,-0.017920749923444,-0.0252786071258331,0.12078556040333,0.129762768579649,0.146016619730934,0.00577824474942383,-0.182918838108906,-0.125200949294193,0.191125050973617,-0.110306487687935,-0.0534311016063152,-0.17968127467825,-0.0427738215383626,0.226943181808085,0.128512297180753,0.206985354677054,0.077094203577487,0.140434849371293,0.177944816775199,-0.0984055673243218,0.926384637745735,0.211854033759448,0.109088434619752,-0.0244865786555758,-0.127426750433659,0.000463646427665449,0.0919765210002069,0.101243292052816,0.0570908357581803,0.132013996603406,-0.0451275161107384,0.161610510407964,0.195881396358268,0.0953442548981877,0.163494376879629,0.0639211799880432,0.178593012571654,0.25784595435468,0.0957203450821923,0.00192967708440186,0.024122033986821,0.250359444707912,0.147991567579152,-0.143554226174982,0.0805788252420391,0.0390673493616561,-0.13075881079249,-0.0424007674002379,0.0713488662457893,-0.117988822294287,-0.127180451211237,0.104711974476467,0.171062100753818,0.0998061038319836,0.158006344436685,0.189322019223643,0.185619561266839,0.0582263169191856,-0.168677126367932,0.0832399194602742,0.14458170854452,-0.130150842604011,0.0427663917668371,0.0369967660680599,0.129322541926318,0.148842039932702,0.202811550596603,0.0902774738217914,-0.0644872422024181,0.191047252297816,0.152950948532363,0.0905378147564335,0.0931966319402557,-0.0462982913051575,0.108301339724053,0.0643147274358921,-0.101388102900637,-0.134108707920891,0.165741430340292,-0.0669339156800209,-0.0168843197594393,-0.200828852290476,0.15863632395783,0.121702066754874,-0.014164781657917,0.188980084555843,-0.104311435582193,-0.0604489216695812,0.10972941980723,0.0737333007827506,0.115459197403765,0.404488109119204,0.145181327606813,0.107094131979015
DH_28,0.00684693290095768,-0.024442176484505,-0.0725339023149732,-0.0720029737908301,0.094305927205502,0.0831985533350921,0.180947845661239,-0.0784435656302004,0.19149241252571,0.136299375370135,0.00901922373170209,0.0811325241103233,-0.0719938656531734,-0.044663001090328,0.163878436684085,-0.049788226050011,-0.0427833091817542,-0.112549366585504,-0.0739528742604934,0.0808296785332892,0.0288730662911694,0.256421289823125,0.123133941895407,0.0645689962787639,-0.0620109672774331,-0.0666656051249315,0.211854033759448,0.985038387704522,0.0600346617494588,-0.115724691075519,-0.101585445883164,0.117108529330815,-0.0494895550360656,-0.0114444845449242,-0.0900951507255032,0.0071714103049193,0.3308795561422,0.100401927836921,0.127880420130925,0.0241258290441775,0.112653131994524,0.0343508520792499,0.117205682799135,0.0395185816813184,0.0734786524341417,0.0583367530882506,0.158462889836647,0.220610369597636,0.0823143049710709,0.0133087770615249,0.0578008909895445,-0.193381052228747,0.0246742148321625,0.00453270692508773,-0.130533763891262,-0.0385233572993091,-0.0822131961022096,0.178993770628481,0.180994904372456,0.106163963420988,0.0606908271663647,0.0491071735977393,-0.00071206234131668,-0.0230019522177905,-0.10422642629741,0.202923504788612,0.0721120522801404,-0.0830386210772059,-0.0493654566605157,-0.0109845235933397,0.0259296198056263,0.0295406168801409,0.0751090090744109,0.113258823148583,0.0426840390222057,0.275160144531314,0.066896504955381,0.0790209541972771,-0.094028727675304,-0.0136645930983561,-0.0560443781018637,-0.016198552895157,-0.0741168207382857,-0.127572101130407,0.0240966071025321,0.0777742778557341,-0.0595031933763917,-0.0904401214391932,0.090635347730489,0.0640684282134688,0.0148939725192495,0.136530114857401,-0.131021808267282,0.0342100554513301,0.0767628950702824,0.0488104001124787,0.0964349543823847,0.226378856779207,0.00192777955572227,-0.00559364461871985
DH_29,0.0964133225554534,0.28015709655235,0.00309020562395928,-0.0276596261111739,0.0739427879488179,0.0959036463525025,-0.0306747991807518,0.00111298074132769,-0.00279175377256563,0.247851670806871,0.0183281199209623,0.0142951124684257,-0.0371241196520449,-0.118471553590006,0.0360882293369608,-0.0794462197837345,0.0882524312164726,-0.0905494190910536,-0.122915565754228,0.0372294030839988,0.0440806201293236,-0.0436812197522531,0.136732770920225,0.12213963686806,0.102093005394891,-0.105260958932738,0.109088434619752,0.0600346617494588,0.918930006580753,-0.0179359301528696,-0.0231013827205256,-0.102736486779329,0.0424005482376912,-0.00481679637788584,0.138536561681675,0.168415427753539,0.105493376786133,0.19962066637143,0.0662266773319937,0.0670391991119766,0.125715719414894,0.124095988935227,0.171558873761757,-0.071648135928017,-0.0325043963322223,0.0354711530108287,0.128089907296993,0.0120264271808319,0.119150270188502,-0.0588910506248217,0.0798008384839952,-0.0103298761993787,0.00860100841103826,0.00615547345063813,0.00246819572326193,-0.170424750280506,-0.0239275667069909,0.0830205651450806,0.128278521647601,-0.0725691963483912,0.0691059873482169,0.0337489559825395,0.0865306136939194,0.0906953096367213,-0.0255636159332911,0.0231178618103452,0.0689086443656889,-0.074087219290908,-0.0911782600949899,0.0176290703559327,0.0389922072260006,0.109275910453149,0.0109528054547326,0.108804184823765,-0.0722363698182406,0.16077597729531,0.122858420731336,0.137306583592495,0.210034303757106,-0.0191917146320688,0.0941173128548971,0.11930586754011,-0.091798751972746,0.0145459657596775,0.204109080706718,0.0987017421413008,-0.0108699128611802,-0.0228596375669292,0.126756324141996,0.0270817992189977,0.0301015263574037,0.178192254514831,-0.0573639195446476,0.0730122398850535,0.0755257063721292,0.0161137039535613,0.100023940124238,0.233721533752171,0.0889917083894793,0.0682429913053952
DH_30,0.0961837215853987,0.0679333146251209,0.204666195126622,0.025019944557322,0.192758823165504,0.357538695552982,0.0632953750299912,-0.0752629280598874,-0.0541430543663576,0.151813569842685,0.101215967639846,0.139367299736968,0.0207391198594166,-0.147300706797118,0.167774063060324,-0.0296266043389426,0.109472494424213,-0.0523483717425666,-0.170155680713944,-0.0729297267972369,0.132867125497103,-0.0449833039312,-0.00131092239214048,0.0781169715350091,0.124743046214476,-0.15017736027319,-0.0244865786555758,-0.115724691075519,-0.0179359301528696,1.0208929510896,-0.108593398797303,0.0705974448892423,0.173013898752159,0.101308187533607,-0.131601313525588,-0.0616830743218502,0.230208069651711,-0.108590362751419,0.0368612825204397,0.117216308959732,0.169279182807828,0.0863294756540375,0.199571330625796,0.0802361315627635,0.216260854361582,0.0529375249874492,0.0599363697639318,-0.0661369536351993,0.0168560171724552,-0.0714542084971081,0.0348844371435438,0.190888618900324,-0.0754610300538879,0.24187217843629,0.222633894180013,-0.0937930546134824,-0.0695589568533745,-0.0262448287287464,0.152179792877566,0.164219991846149,0.148240143835992,0.096259622732523,0.170669691823179,0.074557207734803,-0.139655184247123,0.128706604117398,0.114974568579367,-0.132052166339516,0.168490569889194,0.0252643462510681,0.217509807737542,0.205212303880195,0.20484266529369,0.0336795064329202,0.15257675587703,-0.0637813615341453,0.0909905650990415,-0.00484829535394478,0.119716113240329,0.0824645892423829,0.0172051624492354,0.223643379436791,-0.147261238200614,-0.0870332984504434,0.167593797835901,0.203039254037978,-0.117990340317229,-0.10763666483778,0.223943947979408,0.187724679582376,0.193068120340043,0.17295773190329,-0.0819031399162013,0.476215072658961,0.122485366593216,0.113480074992455,0.215086284109811,0.0508122928679212,0.149893650326132,0.167933075963552
DH_31,-0.0947000733216345,-0.0484128972640857,-0.083098582983436,0.191094311009033,-0.0900010333030697,-0.0542766403853004,-0.0737855122310813,0.292795776066023,-0.0543035852925292,-0.16794695733258,-0.0619620110375398,-0.157334838447169,0.358589546934941,0.124592002931694,-0.16700122903939,-0.137214203355552,-0.154518905888796,-0.0342766881176133,0.0155808779007394,-0.00463007955595728,-0.0846500024306889,-0.0122543497847573,-0.0273897975331408,-0.0543164884875406,-0.045942314925135,-0.00555265799927249,-0.127426750433659,-0.101585445883164,-0.0231013827205256,-0.108593398797303,0.996798511440211,-0.0936530169970326,-0.0523681060408187,-0.141769790206051,-0.00949875863835017,-0.0207317489072534,-0.0773976478228043,-0.0697840037546027,-0.112910656045824,-0.00324108856355178,-0.123311769742228,-0.0671961541433423,-0.154866153636897,-0.0874105271516608,-0.00197126237213475,-0.148492354806996,-0.0639172245875017,-0.0916795871717582,-0.0576633495700603,0.261570044138415,-0.0308763167263713,-0.0117924913044955,-0.0371909126615157,-0.125077609930115,-0.148248332618985,0.000961178447076164,0.290813617608832,-0.0755608400623576,-0.0919706680709861,-0.206483487751363,-0.0192277676769533,-0.0422512421404008,-0.121027524719471,-0.0680648427721993,0.267370409801775,-0.138680993023761,0.0400977074338903,0.173802511670798,-0.156453626129034,-0.0757096063107238,-0.0918833817517909,-0.101678424788394,-0.092038220091928,-0.0431635739288543,-0.0431332134700037,-0.0228300361195501,-0.0426941253338811,-0.0103712423245625,-0.125685578118594,0.0251049538421018,-0.114155814364426,0.0452718886334656,-0.0283761329400431,0.330717127687351,-0.0872814952015456,0.00697179028797989,0.110109305048594,0.206619131642172,-0.0566709420713881,-0.0894940136402661,-0.108996433888541,-0.113555815796396,0.398945048344594,-0.0796705076734905,-0.0639297482767769,-0.0412967852152925,-0.105210484669898,-0.101640853720565,-0.0649422695794378,-0.006148482004211
DH_32,0.0138856257796815,0.0481967393379638,0.161692483646858,-0.00955264845280917,0.0688126294145754,0.0995321006908568,0.129536203655479,-0.0814147160344462,-0.0533237014831332,0.0244711792636001,0.218399748687594,0.0116674147549259,-0.0758587520648258,0.0537155117454899,0.0997757433731336,-0.0389958419401685,0.0171645553355221,-0.028649377069696,-0.127509482684028,-0.114830955068113,0.127072831925506,0.163540297073638,0.30409366181572,0.036215743264134,0.173287901893288,-0.11950722474254,0.000463646427665449,0.117108529330815,-0.102736486779329,0.0705974448892423,-0.0936530169970326,0.964260069173052,-0.00723766346547037,0.0166863781086291,0.0894345915829585,-0.0408440348726877,0.0653287667614924,0.165533461197166,-0.0831524727978935,-0.0376531506475106,-0.00650369937276303,0.043713258577232,0.00859493631926743,-0.000274492228134553,0.0991070542669529,0.136159337753692,0.202323506220583,0.160797609122242,0.235031967057299,-0.0727798220316641,-0.0155966567984485,0.15774600350204,-0.0621293730669488,0.0777078643519994,0.181090160312099,-0.101374820199888,-0.0133279715108537,0.00531904280931226,0.229681695196392,0.102299077009337,0.0185740396376506,0.0504259560290528,0.0256313282974211,0.130251951472877,-0.0864629013297906,0.150260632372483,0.221433517538214,-0.0348880718577129,0.197373233405026,0.135298239239545,0.155767640102208,-0.0395669980722928,0.0828626907590587,0.0727507604332055,0.424913107810796,-0.0919190552909386,0.00761998608443243,0.012237052864106,0.0563652207916567,0.140125552196757,0.0410829043235848,0.0995184384843757,-0.142866941287757,-0.0197199866160645,0.0738558811353586,0.192776280429344,-0.0583631581465615,-0.0197674248330185,0.0528084930373359,0.110788999821106,0.0623295329328121,-0.0732515476610526,-0.088948663898168,-0.0638546061411233,0.021597561833413,0.19366318533351,0.201605860874504,0.0584240394074491,0.145171839963423,0.0541754726970739
DH_33,0.118089551657415,0.0217364609326536,0.0828592752074429,-0.0785547608107396,0.0695219256344665,0.189972492054514,0.00923364447233242,-0.0769517285834398,0.258226978113252,0.0216055314538613,0.133489135397797,0.0618896857852178,0.00653801523215456,-0.139694652843627,-0.0389377775626177,-0.0166581343410049,0.118329778788072,-0.0711969036083503,-0.146641125828593,0.218705630310509,0.133859532995772,0.0185706240860302,-0.0249856286979261,0.05998342847515,0.214572812849497,-0.0453328287137142,0.0919765210002069,-0.0494895550360656,0.0424005482376912,0.173013898752159,-0.0523681060408187,-0.00723766346547037,0.956205059934307,0.0854983580930063,0.157352835559934,0.232812238009602,0.224408083494082,0.019848799403631,0.283809839257782,0.0481398134776185,-0.0106205775928711,0.221024789860944,0.0652521066029007,0.319856053039367,0.0755067310853479,-0.0104190600472532,0.12134533136338,0.108597733703579,-0.0137898299911144,-0.115506095771797,0.077524942587429,0.150232928453785,0.000426454865573723,0.228386062614953,0.202176637500892,-0.0895831974881406,-0.127016884239181,0.0950444453670372,0.0475326043006111,0.264953337771552,0.129570359171687,-0.0259047915896221,0.138951361450716,0.068578474375691,0.0856649611109473,0.0063634425937641,0.135271673838049,-0.0858367168660026,-0.00568928006409915,0.208042657656523,0.045474924202027,0.0498009100824714,0.0508612491078195,0.0346719139315915,0.133906971212727,0.0471405748757058,0.131307356923663,0.0410096597166086,0.0740555011523005,0.00355699767878116,-0.0241655168032319,0.0707344464598044,-0.0951471310782073,-0.0998044254658551,0.133730501045658,0.0292168984876493,-0.108775561550403,-0.0859095819672433,0.008830988886828,0.111498296040999,0.0410529233704695,0.0232662485529768,-0.0303252743982373,0.0255133020136407,0.129912673345227,-0.0406800883948938,0.08166079609432,0.0621720380525266,-0.0326873180967975,0.196988794094836
DH_34,0.189202854422658,0.0951734773171504,0.0660289548437332,-0.0414034263270033,0.145818897242677,0.0428354618107236,0.170435536784294,-0.0414091189130382,0.0444172417168249,0.056433152318335,-0.00649800678672541,-0.0571840338259588,-0.167947336838316,-0.0605377260117218,0.197516686573097,0.0167395089116168,0.180326974277746,-0.0234994842372017,-0.0823202167196574,0.249064571137941,0.185668138001,0.0419584240556822,0.0107357281739548,0.111613286278897,0.208646071776174,-0.0169401071025772,0.101243292052816,-0.0114444845449242,-0.00481679637788584,0.101308187533607,-0.141769790206051,0.0166863781086291,0.0854983580930063,0.993149563792132,0.0504339256495012,0.0518919866857868,-0.0331947172653355,0.0244681432177164,0.14793388270734,0.220066537878476,0.207065430387277,-0.0489115678007019,0.0482430390377095,0.120346092761474,0.150016230678738,-0.0193845035457691,-0.00291205709076031,0.0134761390909373,0.0146028916200214,-0.10051941427178,0.259104015868291,0.0504639066026152,-0.113463595902635,0.0867901956170905,0.0877503451282344,-0.0712003191599739,-0.154035795087339,0.227468038240465,0.0355284583769083,0.013249194661031,0.0607246031768365,0.303140722913555,0.0674243974336413,0.175977459041696,-0.0368049553283796,0.176323947778326,0.0378263656061466,-0.0458254271585617,0.101352210198941,-0.00308587071767907,-0.0374918607098684,0.177219581314411,0.184536072391615,0.136172240948701,0.0756073001052903,0.0832194261505513,0.138429161558493,0.111944215280364,0.0643750688478553,0.161183945961112,-0.074779058246961,0.103238353705019,-0.0279662667455634,-0.103943694524369,0.136741120046412,0.00630917327356994,-0.0655468222162965,-0.168340125274694,0.0445523457587117,0.00404314452612435,0.145234458409803,0.132810199636757,-0.0927361311397505,0.0642733613107089,0.125952151488192,0.0350806416088636,0.00477141603279874,0.000476170116941138,0.102059988395888,0.0746976248569848
DH_35,0.475196479264529,0.268556365225621,0.100704014402486,-0.0632124824364372,0.0746756135243181,0.0242438553279554,0.0151023211681106,-0.0919964744610079,0.134325186533395,0.127393893777852,0.187262062090645,0.0622171992350687,-0.0630246270973002,-0.111125081559688,-0.0627411363127824,-0.081215855028975,0.102748791306058,-0.0901740879185151,-0.0909019799194533,0.0422521614950594,0.0957563981270787,0.0796721860396193,0.137108102092765,0.0145516583457121,0.171107261936362,0.0363246614102597,0.0570908357581803,-0.0900951507255032,0.138536561681675,-0.131601313525588,-0.00949875863835017,0.0894345915829585,0.157352835559934,0.0504339256495012,0.893226083106556,0.228671071422411,-0.146164846130377,0.0957863790801917,0.0791143126082444,-0.0409062738133293,-0.0238778514556245,0.176844250141874,-0.00502552453248238,0.0876334573616602,0.0708293228937102,0.0787458125389476,-0.0016627242090671,0.169699295657172,0.09503723475806,-0.133768291276034,-0.0467343433953948,0.170580128469573,-0.0267731007127445,0.035666598464674,0.142981332857371,-0.0388489732204816,-0.0905824360900535,0.0719560754227965,0.158325888266088,0.203434319508772,0.0678725937074212,0.10169072931512,0.10317194020128,0.304852293781243,-0.0686238547207816,7.73095887940104e-05,0.151150193816799,-0.106780120392464,0.0811518789028393,0.192819164577474,0.131958588766006,-0.00724942814327251,0.0168692998732026,0.0619902548051611,0.143708086341102,0.054439229183336,0.148615854514265,0.100323749655383,0.0568657888569522,0.0249766809034591,0.162952822194886,0.122541153936353,0.00510006799985381,-0.0238668457892903,0.105100967855489,0.00469855093155473,-0.00745587926345528,-0.0703885563914605,0.0327531329322481,-0.00203615785292709,0.0133171261877085,-0.000715857398671598,-0.0552011163572953,-0.0565616444195263,0.10450058978172,0.0983552534046703,0.147409785286432,-0.0168642059554527,0.168552049818364,0.101686554752029
DH_36,0.103787878010212,0.107890714518103,0.0539003310387415,-0.00169536170233208,0.142627633511763,0.208917797882885,0.0092317469436549,0.0408407796642529,0.179397564731193,0.0875613512718899,0.152076946823205,0.0450855513172699,-0.108219585647707,-0.110560756530806,-0.0446595855387074,-0.133918196041607,0.0707811256652868,-0.132509091245215,-0.115898504702438,0.151852279427711,0.0532426475988929,0.168537628600408,0.0175543077260142,0.132016653143554,0.150221922787449,-0.0308562029223826,0.132013996603406,0.0071714103049193,0.168415427753539,-0.0616830743218502,-0.0207317489072534,-0.0408440348726877,0.232812238009602,0.0518919866857868,0.228671071422411,0.888992317119869,-0.0097526479754862,0.0856258720201787,0.114176847523074,-0.0208585038229542,-0.0442269490000896,0.191529604087802,0.151406360188351,0.203847221749135,0.119119150718183,0.0716240079041203,0.00390652246129824,0.115030735428241,0.0350062584846815,-0.0858359578545323,0.0970064900202426,0.237638412449603,-0.0717893120616705,-5.47584072059638e-05,0.136753264229949,-0.0886913590094106,-0.0549836595707797,0.0701966868324174,-0.0450603435955314,0.130891039131676,0.00784161743404205,0.176256395757386,0.0862190394849673,0.0852000665847992,-0.103987717189698,0.0810778752843925,0.13509102910789,-0.08798358081246,0.0770687766931996,0.149769172444845,0.110358260811168,0.0430066188974906,-0.00955720252163671,-0.00447562072155508,0.147311113795166,0.151705790213759,0.0403231338408519,0.115545345205756,0.191133020594067,-0.124785390513679,0.176208198528958,0.122926731763751,-0.0261526088349887,-0.0688830571382181,0.0590122732976738,-0.0410326492232936,-0.0921539693412941,-0.0464083479684891,0.142174503663419,-0.0770818990507607,-0.0118581457967598,-0.013378825279428,-0.0508831000973009,0.0328400397457063,0.122760887757283,0.0338555970942526,0.204994467587943,0.0664600733594068,0.0148575399686292,0.0800862267971913
DH_37,-0.0847934555987557,-0.0290326778626818,0.00492056178690048,0.0133163671762363,0.0450286254569269,0.26110894466962,0.0857325131318898,-0.103589995178761,0.0984220464141412,0.117409097873434,-0.0634952142094812,0.0885180852314127,0.0247652962087136,-0.0692731890344443,0.103518808443648,-0.0502675417941075,0.187500012186887,-0.0200801375591759,-0.118404001569065,0.0456734057017609,0.0918490070730354,-0.0186137273967054,-0.0371453719732404,0.163651871759915,-0.0467605292911525,-0.104145591575722,-0.0451275161107384,0.3308795561422,0.105493376786133,0.230208069651711,-0.0773976478228043,0.0653287667614924,0.224408083494082,-0.0331947172653355,-0.146164846130377,-0.0097526479754862,0.998022037931877,0.0257425234779609,0.129724818006088,0.0229315244941513,0.111280080243013,0.0714084486462818,0.232018312010664,0.00436230884978992,0.014906496208526,0.0728722022686063,0.176394535845149,0.130757453112736,0.0518054593780665,0.03821156392781,0.0401618439032107,-0.0088570144394015,0.0899738692332884,0.0199618921128491,0.0318256209143681,-0.0667084892730579,-0.0480155547588802,0.0948607645909923,0.143693665123144,0.0865586971183558,0.194093165331981,0.0128784175573207,0.0458191359042442,0.0294279036766608,-0.0448254295451769,0.21263277952896,0.140629156307939,-0.102822634581314,-0.124739849825401,0.0593200524492697,0.0998091398778668,0.0796467591553326,-0.0744454727053403,0.0725613870711258,-0.00927447074859311,0.193350852113089,-0.010444107425804,-0.0415764809424514,0.0316874808265983,-0.00484905436541612,-0.189154117345302,-0.0184653406540728,-0.0383104545816215,-0.0849733413174442,-0.0257169362504866,0.173997198113178,-0.0487214354271518,-0.034435321515108,0.116253123402705,0.167441236530179,0.0828748349425997,-0.0578899144942301,-0.110408954236555,0.196390693055483,0.0909408498476726,-0.0342501227161216,0.167812013633888,0.0723556949624146,0.0593625570916607,0.0614934817972223
DH_38,0.040614594245815,0.0441811891492628,-0.054317247499014,-0.108840457031197,0.0401299654214183,-0.0403313226238507,0.0361470527259842,-0.0788166197683241,0.124804146637912,0.0369003716112099,0.0567291667921254,-0.0229139068871243,-0.0880966735216768,-0.0781042875025489,0.0394548247177318,-0.054093718620729,0.119861084431335,-0.0101427798717141,-0.0466201121689726,0.0397022624573622,0.138250793862746,-0.0347734611255539,0.184607419469916,0.00932055128579153,0.0811499813741627,-0.0563138271741621,0.161610510407964,0.100401927836921,0.19962066637143,-0.108590362751419,-0.0697840037546027,0.165533461197166,0.019848799403631,0.0244681432177164,0.0957863790801917,0.0856258720201787,0.0257425234779609,0.877222705740795,0.016326606671251,0.104010268371289,-0.0216015760533176,0.0625773501781801,0.0667834122461641,-0.00983120566276262,0.018766449045613,0.0236442362656639,0.0370779802954852,0.073664610244601,0.254074805859726,-0.124699622217425,0.194705687589284,0.0355785531340108,-0.0514876527341571,0.0384791154714287,-0.00739250180560562,-0.084655695016724,-0.0807987782255198,-0.020682413161622,0.177046906204701,-0.0116460020905432,0.0669314194830562,0.0605314347573994,0.0443166726968832,0.143217385424931,-0.0990583171896033,0.171090943189726,0.0238347481449503,-0.0839479168197735,-0.0860241926994048,0.128601481028628,0.0125080199593453,0.102990156953917,0.124427676948168,0.285376818440201,0.0712680315240993,0.0540342965634188,-0.00443918817093404,0.133523290914007,0.0863116388844624,0.145404856485101,0.143421939016438,0.125174923741623,-0.0473203002512087,-0.0750359836299824,0.0239023001658923,0.027709501705726,-0.02341181841227,-0.0893831979654628,0.0523678868782675,0.0701302733286834,0.0981746086745123,0.144915673591875,-0.027721485546083,0.0509967326554395,0.0656650088432654,0.15997559969887,0.0183068675997675,0.155221910854371,0.0835996908976542,-0.00989913718943907
DH_39,0.271864896228839,0.0766646030847534,-0.00056291658721243,-0.0642022333949601,0.100140448385075,0.0652596967176099,0.0863264396081496,0.0026435273731224,0.152818880536362,-0.012124938328907,0.0336222010668402,0.210481361513677,-0.139088202678089,-0.0740416786026314,0.17793532913181,-0.108481444605292,0.031332642963784,-0.106714845405935,-0.111732670242432,0.528527281775369,0.142134655561182,0.224718898691563,-0.0941080443740523,0.0922106760390896,0.0205061033377412,-0.0481400326401665,0.195881396358268,0.127880420130925,0.0662266773319937,0.0368612825204397,-0.112910656045824,-0.0831524727978935,0.283809839257782,0.14793388270734,0.0791143126082444,0.114176847523074,0.129724818006088,0.016326606671251,1.00868349256292,-0.0370698503318482,0.183015392908949,0.0920220616884826,0.120180248755004,0.308826477844758,0.188527713718971,0.12423033396564,0.0175459585998303,0.00372587773113829,-0.0766560936153846,-0.118492046899733,0.0759689690713482,-0.0407950786327894,-0.0715559160342566,0.0425417243713444,0.0637003076499086,-0.122598678464983,-0.127679121747855,0.404866096831888,0.0608126485075018,0.180637409969489,0.0366745656985105,0.107493372012902,0.255904782516933,0.0157220540343925,0.0138613374126016,0.0244696612406589,-0.104018077648551,-0.0259036530724154,0.0102719721650152,0.160191158956707,-0.0829915623659865,0.0968641753693855,0.188370598344418,-0.00334848868673448,0.0642483139321581,0.137281915719681,0.237178451498019,0.0887879138094435,0.1309498625207,-0.0160524431869395,0.13032481657412,0.064888540108164,-0.104389234257998,-0.0400501088737473,0.188301148794799,-0.0332918707336543,-0.102645405402778,-0.120355040555938,0.00548754335593075,0.0271823682389401,0.125653100968514,0.124668663090292,-0.00256670687133744,0.0387933462205286,0.0227171037535207,-0.0209651449346668,-0.0189211270425635,0.0191467137927167,0.0907010022227556,0.0147193998808603
DH_40,-0.0392364485765589,-0.0308436792331075,0.0615598953009547,-0.0657134252342365,0.0337440224079784,0.125416289389486,0.0260074184814307,-0.0848450683788011,0.00116003945254613,0.147593845568217,0.00261772098310019,-0.0566481717272525,0.00221961946642442,-0.0812727808893207,0.11779505520657,-0.0742431961482521,0.00837178694671658,0.0370954375593235,-0.0306626549972122,0.11268007690175,0.175479168010811,-0.0306133192515792,0.0109140958697004,0.0663898647983139,0.146441666154841,-0.109710284177259,0.0953442548981877,0.0241258290441775,0.0670391991119766,0.117216308959732,-0.00324108856355178,-0.0376531506475106,0.0481398134776185,0.220066537878476,-0.0409062738133293,-0.0208585038229542,0.0229315244941513,0.104010268371289,-0.0370698503318482,0.950070729223598,-0.0705293530193772,0.0533314519410336,0.030010444980852,-0.0591164770317873,0.0668984024840596,-0.0333271647670683,0.095756018621344,-0.0446170808963162,0.0923575447587778,-0.142704133327171,0.252847484310699,0.141624599852493,-0.0478637524646306,0.175984669650672,-0.117630568879854,-0.0754906315012661,-0.138127673661213,0.0204783994190407,0.0902247225245378,-0.118130377933677,0.192282163961553,0.177659807967745,0.0318533248330704,0.0817773043551592,0.00234030229035416,0.0721139498088191,0.0285311316233685,-0.0526182003205996,0.0654236431954012,-0.160205040325735,0.100143104925224,0.192412713934614,0.0515477749835716,0.0752190657377409,0.0546934980262075,0.142205623133742,0.0524513781401083,0.0316863423093931,0.0806406846769449,0.509204367740041,-0.0125754116370995,0.171876899568219,-0.0853444979268889,-0.0333389294448723,0.122440964422146,0.0846000680167728,-0.0764507810124108,-0.168876746384874,0.198095812325667,0.0691067463596883,0.0515705453277105,0.20305747031329,0.00664693337828005,0.137201840009464,0.035684435234251,0.0445538637816542,0.0269356895107795,0.150265945452787,0.0766775062797669,0.0546775587853115
